OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
14,-7.1791,6.1107,11,-3.5446,0.45861,15,5.8702,0.14765,17,4.2515,0.2302,0.89179,0.8608,0.91871,0.81399,0.3371,0.43919,0.54856,1.1973
19,-2.2981,2.0473,3,-1.8265,0.30439,13,8.0294,0.45438,1,0,0,0.64158,0.83809,0.85247,NaN,0.65882,0.65608,0.68772,NaN
3,-2.2875,48.363,1,-1.0818,0.96247,13,10.129,10.207,1,0,0,0.4608,0.83314,0.85701,NaN,0.27194,0.80793,0.7024,NaN
25,-3.4285,6.1459,1,-0.99791,0.74645,13,8.1821,0.48936,1,0,0,0.60335,0.8454,0.84639,NaN,0.50602,0.80706,0.70347,NaN
8,-5.2818,19.604,5,-2.0046,8.8486,14,7.206,7.5712,15,5.7508,0.16028,0.82103,0.6421,0.90457,0.89679,0.38622,0.56134,0.57898,0.74031
21,-5.0948,0.68115,18,-3.0565,0.054864,15,5.2875,0.1377,15,2.3934,0.064477,0.84811,0.78798,0.91177,0.89408,0.33833,0.43134,0.57344,0.75163
13,-4.9824,3.0543,7,-0.93442,0.090638,14,6.0722,0.01568,1,0,0,0.91137,0.85355,0.868,NaN,0.3195,0.53103,0.69006,NaN
19,-2.5359,0.6903,14,-2.9774,0.70707,15,7.2021,0.26743,15,3.5248,0.074017,0.63964,0.92527,0.90549,0.93084,0.6418,0.27402,0.59242,0.5979
6,-5.8763,21.514,7,-5.635,13.429,13,6.8865,0.16377,13,4.9381,5.0969,0.85439,0.94683,0.88975,0.87326,0.34765,0.22087,0.58882,0.73639
6,-3.4045,2.051,8,-1.9864,0.47548,14,7.0625,7.4238,1,0,0,0.59043,0.83482,0.87603,NaN,1.0802,0.53664,0.67046,NaN
12,-5.4444,2.5796,9,-2.519,0.23986,15,6.9463,0.28692,16,3.9882,0.1822,0.80686,0.77099,0.90718,0.84263,0.52649,0.64588,0.58538,1.0101
22,-2.8282,0.54425,11,-3.2031,3.845,15,8.2098,0.32495,15,4.7425,5.0025,0.67003,0.85163,0.91005,0.92141,0.53734,0.40448,0.57584,0.65879
11,-6.4724,6.1154,2,-1.2745,0.10095,14,7.9132,8.1121,1,0,0,0.89262,0.84492,0.86699,NaN,0.41472,0.68546,0.7053,NaN
25,-3.0453,8.0177,24,-1.3876,1.2145,12,4.4278,0.24667,13,3.4666,0.2246,0.79052,0.45772,0.87253,0.88075,0.30843,0.69461,0.60408,0.67723
14,-5.2984,5.4379,12,-3.5003,0.41214,16,5.4121,0.29124,18,3.6469,0.27984,0.90581,0.9215,0.92986,0.91245,0.33985,0.30729,0.52657,0.81349
21,-4.4595,2.0598,12,-2.2074,0.4307,13,5.6314,0.2652,1,0,0,0.81855,0.8679,0.86661,NaN,0.36835,0.40728,0.65078,NaN
25,-2.9979,8.2853,24,-2.4098,0.1825,14,6.4033,6.7696,14,4.7575,0.054368,0.71565,0.65582,0.91692,0.90213,0.37535,0.45691,0.5352,0.67035
1,-1.2446,28.15,1,-0.83421,11.258,12,6.7869,0.45243,14,4.0076,0.18181,0.42093,0.48373,0.86062,0.90983,0.25365,0.34604,0.63383,0.62731
11,-6.1674,20.468,6,-2.0922,0.3098,14,7.3658,0.17824,1,0,0,0.8329,0.87265,0.86929,NaN,0.37041,0.50514,0.68005,NaN
5,-4.0674,6.6675,7,-2.7985,2.7855,14,8.1574,0.48195,14,7.0395,0.11727,0.87129,0.94398,0.8891,0.88198,0.42986,0.31958,0.61061,0.74205
15,-6.0332,1.7345,8,-1.2293,0.084468,15,4.7778,0.22666,1,0,0,0.90954,0.87534,0.88503,NaN,0.31119,0.46705,0.6577,NaN
13,-5.2076,3.3504,12,-3.3053,0.20999,15,5.8148,5.9519,16,2.3042,2.4616,0.75385,0.92968,0.8491,0.87624,0.5836,0.2913,0.80413,0.92338
5,-3.3209,1.8056,5,-1.0868,0.14816,14,7.9563,0.19445,1,0,0,0.78236,0.85875,0.85302,NaN,0.71546,0.55937,0.72792,NaN
9,-3.9632,11.074,8,-2.0135,0.57834,14,6.6747,0.075331,1,0,0,0.78866,0.85447,0.87742,NaN,0.46594,0.49439,0.65901,NaN
6,-3.5129,0.97955,6,-2.2898,0.61834,14,7.2454,7.3578,1,0,0,0.61686,0.86316,0.87193,NaN,1.0841,0.51531,0.69277,NaN
3,-2.1471,0.13869,1,-0.31112,0.1963,14,6.2934,0.12508,1,0,0,0.92266,0.84714,0.85191,NaN,0.47495,0.8329,0.73253,NaN
25,-3.9405,9.4226,17,-1.7881,0.21381,12,5.8599,5.7746,16,4.1349,0.25063,0.70669,0.59304,0.8693,0.72582,0.3905,0.71446,0.63797,1.4173
21,-2.1747,5.8954,7,-1.2796,0.38406,11,4.6056,0.14677,12,3.2502,3.3808,0.61943,0.89372,0.85119,0.8356,0.53476,0.42783,0.63709,0.79602
10,-2.416,34.904,10,-2.2035,0.2286,14,7.6322,0.1329,1,0,0,0.43794,0.87983,0.86873,NaN,0.46107,0.42068,0.68366,NaN
24,-1.885,1.7702,16,-1.9293,0.47573,13,5.254,5.4375,14,3.8664,0.0017464,0.71924,0.85383,0.89274,0.91123,0.44819,0.36864,0.59043,0.63963
7,-4.3318,0.24021,10,-3.2431,2.9822,14,6.6139,0.025084,15,6.0848,0.11605,0.95099,0.94136,0.89078,0.89442,0.31258,0.29217,0.61931,0.75473
15,-5.0746,3.4588,10,-2.4011,0.26847,15,4.1647,0.18184,17,2.9404,0.16972,0.86647,0.84127,0.91213,0.80316,0.37346,0.49393,0.56738,1.2351
1,-1.0127,48.68,3,-1.2557,0.14653,12,8.9115,8.7685,1,0,0,0.088642,0.85353,0.85698,NaN,0.34788,0.62572,0.67245,NaN
15,-3.8312,0.55489,10,-3.8827,1.9595,13,4.1969,4.3716,13,2.9519,3.0099,0.83195,0.93039,0.89594,0.88893,0.44954,0.29611,0.57915,0.68763
14,-3.6732,6.9081,11,-2.4755,2.4081,14,3.7088,3.9475,15,3.3626,0.090814,0.79712,0.92324,0.91261,0.89763,0.44447,0.32209,0.54868,0.73743
15,-6.9302,0.63572,11,-3.7507,0.81158,16,5.8526,0.33088,17,2.5557,0.071014,0.90651,0.89851,0.91044,0.81638,0.32286,0.36331,0.60044,1.2235
12,-6.4253,0.11349,14,-5.2385,0.57394,14,6.4456,6.5634,15,4.4619,4.727,0.94796,0.96172,0.90175,0.90202,0.26591,0.19474,0.596,0.74097
1,-1.6614,101.87,6,-0.94924,0.18066,13,7.8354,0.44562,1,0,0,0.13156,0.88308,0.86149,NaN,0.22133,0.47756,0.66279,NaN
6,-3.4993,0.61475,3,-2.4132,0.039883,14,8.7031,0.19406,15,6.7559,0.24592,0.93712,0.92392,0.8952,0.88968,0.36332,0.44403,0.60054,0.76353
22,-2.0087,1.9972,6,-1.5326,0.38334,13,6.0167,6.0722,1,0,0,0.66095,0.89365,0.84873,NaN,0.55616,0.44803,0.72558,NaN
23,-2.6331,2.2927,17,-1.6152,0.57899,14,5.6745,0.14652,14,3.0037,3.1132,0.70765,0.75921,0.91284,0.92934,0.48271,0.47674,0.54155,0.57555
14,-4.1624,1.277,11,-1.7972,0.55488,15,4.6295,0.13035,1,0,0,0.91244,0.88996,0.89259,NaN,0.31624,0.37603,0.6388,NaN
4,-3.1175,2.3526,5,-1.6621,1.5786,14,6.8957,0.22661,14,4.9865,5.2625,0.77178,0.8829,0.89326,0.86683,0.73142,0.52531,0.6041,0.8089
1,-3.5675,108.57,1,-1.1322,56.696,14,9.8195,0.38886,15,7.3834,0.036857,0.47167,0.086113,0.89014,0.91004,0.17539,0.34282,0.61224,0.69809
15,-5.1166,4.8544,15,-2.3799,0.94814,15,3.8301,0.037655,16,2.8791,0.0546,0.94825,0.78041,0.90272,0.85443,0.21695,0.48534,0.60981,0.98873
22,-1.6786,0.21962,3,-0.91807,0.14248,12,7.9554,8.0151,1,0,0,0.68692,0.82689,0.84994,NaN,0.51893,0.68482,0.68662,NaN
5,-2.0097,43.744,3,-0.98828,0.14505,13,6.6508,6.6601,1,0,0,0.5014,0.80299,0.87368,NaN,0.26398,0.74285,0.65531,NaN
16,-2.601,2.1197,5,-2.2008,0.62448,13,5.6954,5.9371,14,4.1017,0.21515,0.55675,0.88821,0.9084,0.88204,0.81158,0.47564,0.5395,0.72557
14,-4.7494,1.6584,8,-2.0298,0.14388,14,4.1361,4.2773,1,0,0,0.8989,0.89572,0.87543,NaN,0.34091,0.42214,0.67684,NaN
9,-4.0066,3.313,4,-1.9783,0.33214,14,5.4648,5.7323,1,0,0,0.73951,0.84741,0.8785,NaN,0.67616,0.60604,0.6634,NaN
10,-5.9183,0.72844,4,-1.3646,0.20898,14,7.4167,7.567,1,0,0,0.85697,0.83479,0.87812,NaN,0.49434,0.63735,0.67215,NaN
10,-4.9814,2.3676,4,-1.0223,0.099198,14,7.1076,7.5092,1,0,0,0.85311,0.8445,0.86653,NaN,0.47886,0.62225,0.69801,NaN
7,-4.6598,54.161,9,-2.5629,28.73,13,7.7465,0.23763,14,6.0905,0.10486,0.77205,0.56054,0.90386,0.92364,0.24403,0.41222,0.54421,0.58304
1,-2.5936,94.061,4,-1.9746,0.20073,13,11.478,0.61532,1,0,0,0.25314,0.84034,0.86024,NaN,0.24236,0.63144,0.66706,NaN
15,-6.7559,1.4825,9,-2.2689,0.63768,15,6.0241,0.074503,1,0,0,0.9305,0.88436,0.86969,NaN,0.27142,0.41774,0.7182,NaN
25,-3.3128,2.3134,6,-1.38,0.27769,12,6.1766,0.39403,1,0,0,0.78673,0.83828,0.83206,NaN,0.34355,0.57535,0.70823,NaN
15,-2.7814,2.5177,3,-1.1528,0.24249,13,7.0102,0.42635,1,0,0,0.80936,0.85291,0.84608,NaN,0.49812,0.61357,0.70403,NaN
19,-2.1489,1.2018,14,-2.0018,0.13196,13,7.309,0.3749,13,4.7489,0.14673,0.69742,0.83411,0.88792,0.8878,0.55149,0.43714,0.58845,0.66585
24,-1.6369,1.122,1,-0.79905,0.70339,13,8.2439,0.3105,1,0,0,0.69484,0.84947,0.84249,NaN,0.48226,0.76216,0.71965,NaN
9,-3.809,3.5921,11,-2.2866,0.4456,14,5.0207,5.0654,15,3.6518,0.19502,0.87706,0.85229,0.91655,0.90553,0.41996,0.45116,0.54686,0.69153
13,-6.3252,2.05,10,-2.5143,0.76128,15,6.9855,0.35529,1,0,0,0.8909,0.87395,0.87201,NaN,0.36969,0.42152,0.69796,NaN
13,-3.7374,3.7249,11,-1.6965,0.50404,15,4.4668,4.5843,1,0,0,0.84131,0.90319,0.86944,NaN,0.47723,0.3506,0.73823,NaN
7,-4.0364,66.69,12,-2.7655,0.30697,13,8.368,0.0099572,1,0,0,0.58125,0.86431,0.87693,NaN,0.29656,0.41748,0.63181,NaN
12,-7.01,0.45085,6,-2.2707,0.61011,14,6.7037,6.7535,1,0,0,0.92652,0.87667,0.85696,NaN,0.31784,0.48554,0.74089,NaN
5,-2.3227,0.84207,1,-0.46581,0.04186,14,7.6659,0.41777,1,0,0,0.81362,0.8381,0.84301,NaN,0.67294,0.73604,0.74747,NaN
22,-1.045,0.96324,16,-1.0558,0.15345,13,6.0431,6.1122,14,4.9132,5.1331,0.7663,0.86732,0.87789,0.86402,0.43077,0.35144,0.64049,0.82395
12,-5.7332,6.7199,13,-4.1723,2.968,14,6.8188,0.0035143,14,4.8728,4.9114,0.89467,0.77713,0.9084,0.894,0.34209,0.5116,0.56242,0.73136
20,-3.5489,4.7113,17,-3.0268,5.0412,12,4.2063,4.2484,13,3.1837,3.2795,0.7268,0.89881,0.88137,0.80693,0.47015,0.25796,0.59905,0.9465
25,-3.6377,9.2855,21,-3.2633,2.7138,12,5.0186,5.3066,12,3.9352,4.0392,0.71549,0.82998,0.87071,0.87397,0.37928,0.33259,0.62016,0.68552
4,-2.1236,75.015,1,-1.5495,0.28127,12,10.831,11.275,1,0,0,0.33158,0.83273,0.8529,NaN,0.23792,0.73058,0.67171,NaN
13,-4.7976,4.7126,8,-1.941,0.55429,15,5.7637,0.069258,1,0,0,0.85357,0.87633,0.89161,NaN,0.45583,0.45014,0.64702,NaN
4,-3.8792,50.817,10,-1.7868,0.48892,13,5.3291,5.628,1,0,0,0.68857,0.89859,0.86675,NaN,0.25776,0.37424,0.663,NaN
10,-6.3216,1.4992,6,-2.2229,0.25029,14,6.4817,6.5389,1,0,0,0.88721,0.88025,0.86481,NaN,0.42477,0.4908,0.71661,NaN
12,-5.1009,5.3959,7,-1.4757,0.12486,14,6.2761,6.559,1,0,0,0.79557,0.84614,0.87427,NaN,0.51154,0.5478,0.6775,NaN
9,-5.244,1.4065,4,-1.4137,0.18157,14,6.2898,6.6988,1,0,0,0.87669,0.86077,0.86465,NaN,0.46215,0.57928,0.70134,NaN
17,-5.0102,6.5169,13,-1.88,0.41052,12,3.5579,3.5188,1,0,0,0.91462,0.91292,0.83634,NaN,0.25887,0.30985,0.72701,NaN
25,-1.9017,1.2551,21,-0.9266,0.23256,15,7.27,0.20652,15,3.4383,3.6001,0.73183,0.55931,0.91441,0.93482,0.42274,0.63466,0.56332,0.59904
8,-1.3039,15.713,1,-0.56801,0.10483,13,7.5911,0.13872,1,0,0,0.50461,0.85113,0.85063,NaN,0.44197,0.68115,0.70235,NaN
1,-2.0701,160.36,1,-4.1994,100.84,12,11.64,0.33717,13,11.099,0.60832,0.16696,0.5335,0.88203,0.8954,0.15381,0.19244,0.5829,0.63228
9,-6.7794,1.1046,13,-5.5559,5.5291,14,8.3379,8.7599,15,5.5543,5.9042,0.90723,0.95375,0.9021,0.90842,0.40021,0.22677,0.58728,0.71201
24,-3.9342,7.0237,20,-2.3144,10.91,12,6.65,0.38261,12,4.8452,4.8259,0.82804,0.63871,0.8607,0.82854,0.29522,0.43603,0.63544,0.83215
6,-6.135,66.39,6,-3.6959,25.678,14,8.2897,0.10207,16,6.4409,0.43735,0.72973,0.73968,0.91169,0.92414,0.28145,0.3552,0.54852,0.65645
10,-5.6113,0.67664,11,-4.814,0.71715,14,7.812,8.2761,15,7.6617,0.39522,0.92272,0.93114,0.9069,0.89848,0.35029,0.29632,0.56918,0.72066
19,-4.5697,0.37568,19,-1.6583,0.2132,15,4.7773,0.40265,14,2.6204,0.020356,0.90516,0.59087,0.90812,0.90685,0.28073,0.65639,0.57053,0.6538
14,-5.1006,0.84154,12,-1.316,0.3375,15,4.6625,4.8892,17,2.4342,0.11445,0.93146,0.66783,0.90274,0.89812,0.28094,0.73134,0.61898,0.85031
25,-2.8267,8.7023,1,-0.54706,0.38614,13,7.469,7.6199,1,0,0,0.54628,0.84983,0.84974,NaN,0.53472,0.8042,0.71997,NaN
13,-6.5091,0.87646,12,-6.1101,1.2311,15,7.415,0.32009,16,3.9504,0.0088817,0.93236,0.96361,0.90256,0.91345,0.29049,0.20272,0.60077,0.74899
17,-5.8081,1.5429,14,-4.7482,1.4583,15,5.1753,5.4123,16,3.8553,0.12877,0.89265,0.93199,0.91612,0.91269,0.3192,0.25876,0.57137,0.73107
12,-5.2308,5.855,8,-1.5577,0.42232,14,6.7128,7.0128,1,0,0,0.77394,0.83367,0.88897,NaN,0.54184,0.53636,0.63149,NaN
15,-5.4578,5.4715,8,-1.2772,0.36353,13,6.3152,0.1019,1,0,0,0.85204,0.85989,0.86337,NaN,0.38515,0.48376,0.66728,NaN
14,-4.3087,10.742,12,-3.3231,0.32656,14,5.1967,0.24157,14,3.7206,3.7671,0.79189,0.92245,0.89568,0.89067,0.4288,0.30592,0.59307,0.74205
10,-4.2061,1.75,6,-1.229,0.36947,14,6.4535,6.7268,1,0,0,0.83778,0.85406,0.87451,NaN,0.5118,0.53217,0.6775,NaN
11,-4.2863,4.4992,12,-4.2778,1.6165,14,5.3739,5.5729,14,4.2507,4.2799,0.83552,0.92875,0.92123,0.91605,0.46184,0.28349,0.52407,0.64342
22,-1.9896,0.25178,21,-1.3853,0.90039,14,7.899,0.25816,14,4.8627,4.9255,0.69111,0.77357,0.90438,0.90794,0.51403,0.40207,0.56826,0.67425
14,-6.9017,0.76591,11,-2.1637,0.12241,16,5.254,5.5619,17,3.2316,0.14051,0.91957,0.67725,0.89889,0.91204,0.30799,0.7605,0.66888,0.78713
10,-6.4269,11.404,11,-5.0853,5.5122,15,7.9579,0.44158,14,3.9002,3.9374,0.84346,0.89549,0.90843,0.89586,0.42468,0.33517,0.57717,0.72345
12,-6.8399,0.2966,16,-3.7517,3.3812,15,7.7798,0.40997,16,5.9169,0.34348,0.95782,0.90465,0.89834,0.90102,0.23745,0.29844,0.61235,0.76606
11,-4.7521,1.8894,6,-1.6893,0.36681,14,5.7967,6.0333,1,0,0,0.83276,0.8549,0.8793,NaN,0.50393,0.53816,0.66303,NaN
12,-6.2719,1.001,2,-1.3538,0.26609,15,7.8282,0.26188,1,0,0,0.86151,0.83161,0.88715,NaN,0.44744,0.69803,0.65514,NaN
12,-4.7105,5.8142,12,-2.1866,0.34261,14,5.0763,5.1664,16,3.596,0.098334,0.85834,0.74778,0.91341,0.80007,0.40239,0.60885,0.55605,1.1882
8,-1.4454,46.522,1,-0.49977,0.51301,12,6.9052,6.9801,1,0,0,0.45627,0.82545,0.84761,NaN,0.23051,0.7968,0.69219,NaN
9,-5.0759,0.4526,13,-4.1219,4.0898,14,6.321,6.5241,15,3.4027,3.6414,0.86954,0.95705,0.89749,0.92088,0.49013,0.21823,0.6069,0.65391
14,-6.9247,1.6453,9,-2.002,0.37242,16,6.8697,0.076509,1,0,0,0.90851,0.86022,0.89635,NaN,0.32623,0.47177,0.66751,NaN
20,-4.5815,0.93728,6,-1.1513,0.2933,14,8.0583,0.011939,1,0,0,0.79468,0.83891,0.88398,NaN,0.42052,0.56865,0.64137,NaN
9,-4.1964,5.8171,2,-1.0675,0.22247,14,7.2009,0.34156,1,0,0,0.85694,0.82575,0.86306,NaN,0.43279,0.71038,0.69196,NaN
16,-6.1705,0.91089,11,-2.0105,0.2601,14,4.6919,4.8426,1,0,0,0.9249,0.89687,0.87356,NaN,0.27471,0.37034,0.68318,NaN
25,-3.751,4.3302,6,-1.5651,0.35029,12,6.4703,6.5086,1,0,0,0.63707,0.85218,0.86781,NaN,0.48642,0.54339,0.6381,NaN
9,-4.7851,3.9023,10,-3.6119,0.49724,14,5.4417,5.6294,14,3.726,3.7497,0.84453,0.90333,0.91929,0.90407,0.48957,0.37076,0.53158,0.69254
14,-5.7202,5.5554,4,-0.70317,0.013709,15,7.2235,0.30087,1,0,0,0.92217,0.86757,0.87308,NaN,0.30787,0.57621,0.69765,NaN
6,-3.6302,26.791,4,-0.93978,0.16317,14,6.6589,0.25884,1,0,0,0.76539,0.8621,0.8648,NaN,0.32688,0.5705,0.68927,NaN
25,-3.4021,6.5239,21,-3.7367,3.5796,11,5.7321,6.0335,11,4.4951,4.7254,0.72784,0.86654,0.85303,0.86562,0.37928,0.26891,0.63872,0.6614
12,-4.8128,1.285,4,-1.9063,0.2283,15,6.0301,0.30818,1,0,0,0.81873,0.84952,0.89086,NaN,0.51853,0.60733,0.63759,NaN
13,-6.7338,4.3562,15,-3.6393,3.3035,15,7.766,0.40484,15,5.2234,0.089325,0.91882,0.71164,0.91728,0.89099,0.30346,0.61001,0.54677,0.76952
8,-4.2246,4.2738,4,-1.985,0.03821,14,5.4575,5.7314,1,0,0,0.67531,0.84532,0.87875,NaN,0.79296,0.63093,0.66229,NaN
10,-2.8097,22.68,12,-2.6855,12.522,13,5.7928,5.983,13,4.1352,4.1603,0.67897,0.82592,0.89935,0.88589,0.39716,0.3219,0.57024,0.70303
12,-5.871,1.3423,13,-3.3582,0.92641,16,7.7542,0.35781,17,2.708,0.17977,0.85761,0.88502,0.88487,0.86625,0.45105,0.35951,0.69448,0.97105
1,-2.4188,92.432,4,-1.4401,0.29725,14,9.246,9.8246,1,0,0,0.24814,0.84549,0.86814,NaN,0.234,0.60558,0.6915,NaN
10,-5.8298,0.7477,2,-1.5152,0.23609,14,6.0564,6.2497,1,0,0,0.91761,0.87338,0.854,NaN,0.36231,0.59695,0.74255,NaN
25,-4.0633,11.214,23,-1.5641,0.98902,12,5.4561,0.17849,14,4.0739,4.2726,0.78005,0.39807,0.86112,0.80169,0.31626,0.83257,0.63933,1.0305
9,-2.6633,2.1409,10,-1.8202,0.060968,15,7.6149,0.28079,15,3.4625,0.15797,0.7464,0.94533,0.88582,0.92091,0.66615,0.27623,0.65842,0.63106
20,-2.2711,1.9311,1,-0.64462,0.076117,13,8.5301,0.2321,1,0,0,0.78812,0.82517,0.83786,NaN,0.44058,0.76441,0.73493,NaN
25,-0.059198,89.437,23,-0.48948,45.267,14,9.0249,0.35983,14,7.4125,7.8338,0.0045232,0.16354,0.89092,0.8915,0.12228,0.22777,0.60973,0.71935
25,-4.7267,9.4494,4,-1.4256,0.022701,13,6.1923,6.5364,1,0,0,0.66443,0.82819,0.86366,NaN,0.43904,0.67229,0.67197,NaN
19,-4.8442,0.70627,8,-2.0996,0.6104,15,5.0591,0.27807,1,0,0,0.87563,0.88627,0.88558,NaN,0.3253,0.42893,0.6536,NaN
20,-2.3614,0.44116,7,-1.7124,0.18094,12,6.3742,6.3319,1,0,0,0.60703,0.8176,0.87001,NaN,0.66648,0.60468,0.63442,NaN
13,-5.2105,12.142,6,-1.9087,0.27102,14,5.9768,6.1262,1,0,0,0.70689,0.85502,0.86601,NaN,0.55934,0.54508,0.70834,NaN
6,-4.5109,1.2806,3,-1.8519,0.16247,14,6.3969,0.020596,1,0,0,0.85467,0.87731,0.85559,NaN,0.56669,0.56878,0.72679,NaN
8,-4.4484,0.22887,2,-1.2149,0.22864,14,6.2641,6.4553,1,0,0,0.792,0.8493,0.86705,NaN,0.67831,0.65483,0.70363,NaN
9,-2.8778,0.36218,4,-0.6372,0.12792,14,5.8197,0.12089,1,0,0,0.91771,0.84092,0.85965,NaN,0.37684,0.61686,0.70965,NaN
24,-2.8544,2.567,5,-1.4589,0.090195,12,4.7524,0.049203,1,0,0,0.79858,0.86063,0.85497,NaN,0.36107,0.56322,0.66037,NaN
11,-3.8362,2.4745,4,-1.1814,0.12336,13,6.0722,6.0702,1,0,0,0.69509,0.87267,0.85844,NaN,0.72276,0.55302,0.70025,NaN
1,-1.3228,25.122,1,-0.77114,0.064992,12,7.6111,0.49607,1,0,0,0.2919,0.86508,0.84969,NaN,0.39233,0.66249,0.66274,NaN
24,-2.7506,0.95464,20,-2.3469,1.8964,13,6.9158,0.078948,15,4.4976,0.31161,0.69482,0.80425,0.87739,0.90535,0.46397,0.38052,0.62813,0.68424
11,-5.426,1.6977,5,-0.73103,0.22378,14,7.5563,7.9584,1,0,0,0.88325,0.83077,0.86849,NaN,0.41314,0.60253,0.69299,NaN
21,-4.2469,3.0434,17,-4.956,5.889,13,5.6143,5.7802,13,4.7343,4.948,0.84798,0.9245,0.89886,0.88636,0.32584,0.22733,0.57243,0.68761
1,-3.1856,86.022,5,-4.7411,40.992,14,11.64,0.22878,15,7.446,7.8547,0.4535,0.89203,0.89055,0.91337,0.20271,0.1804,0.616,0.69467
25,-3.7262,0.90868,5,-1.6005,0.31171,12,5.281,5.1964,1,0,0,0.78216,0.83884,0.85155,NaN,0.35672,0.59774,0.68726,NaN
17,-5.8344,2.1294,13,-3.1542,1.175,15,5.6404,0.066866,16,2.9602,0.21091,0.9005,0.80202,0.91839,0.85478,0.30346,0.49074,0.55325,0.94154
23,-4.3674,4.2793,15,-3.223,0.92866,13,6.8277,0.39903,14,4.1936,4.3005,0.77019,0.87161,0.87821,0.80299,0.38386,0.35458,0.61524,1.0408
6,-4.8843,0.66489,1,-0.94605,0.89611,14,7.27,0.071528,1,0,0,0.88091,0.85534,0.85714,NaN,0.51965,0.72959,0.72026,NaN
19,-3.2009,10.76,7,-2.8624,2.219,14,5.1022,0.17951,16,4.0475,0.082782,0.689,0.91715,0.8954,0.80611,0.46755,0.3467,0.59671,1.1732
7,-4.8257,33.945,7,-2.7132,11.742,13,7.8846,8.1814,13,4.8273,0.009794,0.57857,0.83654,0.8974,0.88518,0.52313,0.33438,0.57543,0.6849
10,-3.6046,20.85,8,-1.1388,0.31375,14,5.2765,0.079072,1,0,0,0.78254,0.87045,0.88148,NaN,0.35839,0.46295,0.64552,NaN
1,-2.0421,48.676,1,-1.7119,36.523,13,6.819,7.1468,14,5.4848,5.7503,0.56617,0.69264,0.88281,0.90562,0.18071,0.15201,0.6178,0.66901
14,-5.6486,1.5792,7,-1.5603,0.11812,15,5.358,5.7248,1,0,0,0.86747,0.84672,0.90192,NaN,0.40011,0.54739,0.61631,NaN
24,-3.6729,2.635,14,-3.8198,2.5839,15,7.9575,0.0084203,16,4.4504,0.25826,0.70993,0.854,0.90876,0.93983,0.46432,0.38275,0.59109,0.58483
15,-4.7058,0.83144,1,-0.95708,0.15321,13,6.4105,6.647,1,0,0,0.89625,0.88244,0.85347,NaN,0.33928,0.59872,0.7053,NaN
12,-3.1586,4.9024,12,-1.8022,1.7976,14,4.1102,4.3554,14,2.3502,2.3624,0.76843,0.90398,0.90662,0.86323,0.52626,0.34898,0.57009,0.84684
17,-4.2785,3.6957,14,-3.2157,0.69705,12,5.292,5.2112,13,3.9441,4.0109,0.82994,0.90674,0.89535,0.85039,0.39685,0.30985,0.56261,0.81708
1,-4.0894,50.713,5,-2.422,17.313,14,10.333,0.58051,14,4.5634,4.8416,0.5269,0.73435,0.89892,0.92307,0.34081,0.35035,0.58043,0.59379
6,-4.049,12.794,9,-2.8327,4.7386,14,6.8572,0.36916,14,5.2218,0.062848,0.69882,0.83033,0.89461,0.89085,0.58657,0.43933,0.59468,0.71212
5,-5.698,50.869,3,-1.7073,0.34193,14,9.2179,0.081952,1,0,0,0.61271,0.84348,0.88057,NaN,0.41019,0.63796,0.64997,NaN
18,-1.8224,0.2275,1,-1.0917,0.18839,14,6.0307,0.048022,1,0,0,0.66076,0.83551,0.86465,NaN,0.64314,0.72516,0.69856,NaN
12,-5.133,0.56842,8,-1.9884,1.368,15,6.5441,6.8371,17,2.8582,0.18499,0.79449,0.71898,0.85205,0.91405,0.57085,0.70738,0.78721,0.75919
25,-4.3379,3.2546,9,-1.7652,0.30353,14,6.6098,0.15984,1,0,0,0.74084,0.87376,0.87648,NaN,0.38921,0.4457,0.65839,NaN
11,-4.544,5.9973,11,-3.0931,0.095402,14,5.5212,5.6094,16,3.539,0.090676,0.72535,0.93301,0.91395,0.78601,0.62137,0.2961,0.55454,1.2422
15,-5.1506,1.8069,9,-2.0654,0.24233,13,7.1429,7.2343,1,0,0,0.78929,0.85783,0.8768,NaN,0.5068,0.48098,0.64343,NaN
14,-5.5287,5.2445,14,-2.0915,2.0729,15,6.6553,0.018424,16,4.0388,0.21596,0.88854,0.5588,0.92828,0.93214,0.37621,0.87979,0.51812,0.62623
6,-1.7542,1.7666,1,-0.59509,0.52888,14,8.2087,0.13146,1,0,0,0.90744,0.85392,0.85773,NaN,0.46643,0.7469,0.71669,NaN
7,-3.4666,9.7681,8,-2.2234,0.31513,14,5.0043,5.2985,14,3.6589,0.030925,0.60525,0.92597,0.89439,0.89186,0.74465,0.34611,0.61061,0.71002
8,-3.2273,13.719,11,-1.3723,1.3374,13,4.4827,4.5095,15,3.7444,0.20379,0.73148,0.83636,0.88826,0.83737,0.47495,0.49401,0.61026,0.94286
19,-1.2798,1.2374,4,-0.87379,0.053277,13,6.2577,6.3419,1,0,0,0.69434,0.87554,0.85108,NaN,0.58154,0.55103,0.71786,NaN
