OcHtgTbal,OcHtgSlope,OcHtgYint,UnHtgTbal,UnHtgSlope,UnHtgYint,OcClgTbal,OcClgSlope,OcClgYint,UnClgTbal,UnClgSlope,UnClgYint,R2OcHtg,R2UnHtg,R2OcClg,R2UnClg,CVOcHtg,CVUnHtg,CVOcClg,CVUnClg
14,-2.1183,23.351,1,-1.3062,0.018247,12,7.0113,0.43716,1,0,0,0.5434,0.7948,0.84541,NaN,0.44975,0.87066,0.67441,NaN
6,-2.776,0.14028,1,-0.40744,0.20419,14,8.4211,0.18985,1,0,0,0.8213,0.70719,0.85699,NaN,0.67028,1.3186,0.71691,NaN
25,-1.7477,3.8525,25,-1.3619,1.2391,14,5.1194,0.23757,14,3.8525,0.11053,0.67055,0.61769,0.89484,0.87001,0.42871,0.47901,0.59576,0.77823
1,-4.5052,6.2138,1,-0.0085842,0.0060597,14,9.3132,0.14839,1,0,0,0.79001,0.2039,0.86012,NaN,0.65154,5.8361,0.70968,NaN
1,-1.6597,48.903,1,-0.69235,12.878,12,6.2243,6.3951,16,4.7096,0.32141,0.34918,0.10897,0.87592,0.90033,0.23298,0.73412,0.61127,0.76206
25,-2.024,8.3172,5,-1.4125,17.289,11,4.8592,4.7739,11,4.0465,4.2033,0.50147,0.46005,0.86904,0.8433,0.55823,0.44459,0.60889,0.72694
6,-3.4724,3.3538,4,-3.0511,0.10315,14,7.6458,0.11184,15,6.7532,0.27639,0.94992,0.92519,0.90067,0.89623,0.338,0.41807,0.58472,0.73532
15,-5.5964,3.6281,7,-1.6731,0.17416,14,4.6553,4.7438,1,0,0,0.85075,0.82265,0.8799,NaN,0.39966,0.59456,0.66688,NaN
16,-5.8116,5.9292,15,-4.8237,0.7255,15,4.8842,5.0821,15,3.7105,0.05097,0.95259,0.92388,0.90034,0.86963,0.21814,0.26845,0.62971,0.85398
17,-4.0516,1.6535,6,-1.0094,0.063582,14,5.6575,0.15164,1,0,0,0.8567,0.79274,0.87257,NaN,0.37204,0.6865,0.66948,NaN
11,-1.7054,28.926,1,-0.55167,0.30121,13,8.9307,0.22825,1,0,0,0.3976,0.6933,0.86904,NaN,0.45527,1.342,0.64895,NaN
6,-4.1312,24.289,1,-1.2834,4.1805,14,5.0582,0.26792,17,2.6394,0.21846,0.8231,0.53519,0.88722,0.89444,0.31125,0.80239,0.61795,0.83405
14,-1.2993,33.053,4,-1.0081,0.059671,11,5.7044,5.6124,1,0,0,0.45283,0.81411,0.84572,NaN,0.3175,0.69865,0.66965,NaN
9,-4.7369,0.80959,13,-3.9866,0.18367,15,7.0323,0.30142,15,2.9742,3.1705,0.82796,0.92096,0.89609,0.88607,0.56981,0.29915,0.62272,0.80237
8,-5.7388,49.955,10,-1.741,1.7266,14,6.3863,0.050119,1,0,0,0.81285,0.8487,0.87813,NaN,0.26259,0.48973,0.65778,NaN
25,-3.2309,3.3169,2,-1.4507,0.16756,13,4.2251,0.051029,1,0,0,0.71844,0.79851,0.85914,NaN,0.4061,0.79597,0.6802,NaN
17,-4.6057,3.8103,8,-1.7943,0.3766,14,8.0984,0.25234,1,0,0,0.81101,0.81113,0.87965,NaN,0.46211,0.5847,0.64683,NaN
12,-5.2638,0.13138,14,-4.1035,0.21193,15,6.154,0.30669,15,4.2029,0.13475,0.95732,0.94145,0.89831,0.88526,0.23942,0.24479,0.61326,0.78315
5,-2.133,2.1167,1,-0.34115,0.1174,14,7.96,0.25186,1,0,0,0.84616,0.71483,0.8528,NaN,0.65347,1.3691,0.72641,NaN
7,-2.6831,2.6902,3,-2.0761,0.0079479,14,7.96,0.22629,15,5.8288,0.17149,0.89796,0.90963,0.89194,0.89326,0.47175,0.48927,0.60937,0.75346
11,-5.3173,5.3144,13,-4.1827,0.13561,14,7.1109,7.2996,16,3.8567,0.057286,0.91651,0.95105,0.89503,0.92001,0.3584,0.232,0.61631,0.70901
6,-3.4802,0.22275,11,-2.4818,2.5588,14,6.7638,0.14367,16,3.7904,0.21484,0.87021,0.9528,0.87495,0.91675,0.55348,0.24695,0.66384,0.69736
1,-3.1059,101.6,9,-1.4091,43.822,12,7.3936,7.541,15,6.5829,0.4765,0.40602,0.225,0.88548,0.91684,0.18766,0.41411,0.58542,0.63592
14,-4.5995,5.1124,15,-3.8286,0.41711,14,5.0409,5.2493,14,3.9553,4.0932,0.9466,0.93946,0.90902,0.89265,0.22427,0.2383,0.56603,0.72455
12,-3.9511,0.8976,13,-3.796,0.57143,14,4.6188,4.674,15,3.8551,4.0993,0.89452,0.94239,0.92493,0.92572,0.38019,0.24977,0.51569,0.63504
13,-3.1325,2.9784,1,-0.36324,0.26761,14,4.3854,4.5777,1,0,0,0.85866,0.68969,0.87602,NaN,0.44804,1.2705,0.67243,NaN
25,-3.8386,1.1135,1,-0.75738,0.053547,14,7.4845,0.47015,1,0,0,0.62295,0.72313,0.86534,NaN,0.52456,1.0422,0.68098,NaN
1,-2.2476,63.879,7,-2.4487,13.259,14,5.8607,6.2363,17,4.0777,0.093061,0.30226,0.70233,0.89283,0.81154,0.26789,0.44552,0.61436,1.2503
6,-4.3393,32.503,2,-0.73367,0.10985,14,7.1313,0.35332,1,0,0,0.68825,0.80791,0.86389,NaN,0.39386,0.76569,0.68893,NaN
3,-5.4635,84.23,6,-1.8632,0.34183,13,7.8774,8.1818,1,0,0,0.55115,0.83734,0.84532,NaN,0.29463,0.57916,0.72769,NaN
1,-4.1361,61.801,4,-1.5573,0.14186,14,10.248,0.12458,1,0,0,0.45262,0.80352,0.87096,NaN,0.33954,0.71798,0.67843,NaN
20,-2.1564,0.2497,15,-2.1522,0.15157,13,8.1755,0.10134,13,6.2756,6.2331,0.77021,0.88057,0.87733,0.86244,0.45472,0.34692,0.62807,0.78751
14,-5.0803,0.13409,2,-1.2992,0.237,15,6.056,0.024068,1,0,0,0.86593,0.79221,0.88437,NaN,0.41338,0.79737,0.67361,NaN
14,-3.8748,3.3982,5,-1.1705,0.06621,15,3.8191,4.0156,1,0,0,0.91407,0.8645,0.8836,NaN,0.32807,0.55466,0.68358,NaN
11,-3.3523,2.5264,1,-0.11188,0.010539,13,6.2207,0.25284,1,0,0,0.87205,0.58405,0.84976,NaN,0.41264,2.0144,0.69911,NaN
20,-0.099078,75.498,25,-0.15807,45.341,13,11.738,0.012867,14,8.8415,9.2532,0.011664,0.05689,0.87828,0.89929,0.13976,0.15633,0.62786,0.69428
7,-3.8763,39.058,1,-0.96893,0.80627,13,5.3251,0.0044148,1,0,0,0.76442,0.7957,0.86257,NaN,0.27401,0.93122,0.67329,NaN
25,-1.333,0.056917,22,-0.87821,0.23569,14,5.8566,5.9961,15,3.5772,0.17987,0.68181,0.70832,0.90274,0.92483,0.46679,0.43813,0.59137,0.61182
1,-0.47252,67.373,1,-1.0036,0.16183,12,7.902,8.0666,1,0,0,0.035796,0.79263,0.86065,NaN,0.19753,0.83873,0.65486,NaN
1,-2.8204,50.554,10,-2.5155,24.302,13,7.4139,0.21952,13,4.0438,4.1258,0.3609,0.73887,0.90033,0.9126,0.35232,0.30392,0.55538,0.60182
25,-1.0312,78.715,1,-0.26046,0.043532,11,7.3291,7.5841,1,0,0,0.17722,0.66917,0.85157,NaN,0.28668,1.6302,0.64555,NaN
11,-3.2085,1.7885,6,-1.7428,0.33256,14,4.275,4.3849,1,0,0,0.79677,0.81972,0.89076,NaN,0.55697,0.61544,0.63047,NaN
11,-2.9217,3.0388,4,-0.93468,0.032607,14,4.1992,0.12065,1,0,0,0.82461,0.80319,0.86861,NaN,0.48059,0.72761,0.68081,NaN
10,-5.0939,0.11517,1,-0.44646,0.35142,14,7.2454,7.615,1,0,0,0.90213,0.7584,0.86162,NaN,0.40415,1.052,0.71429,NaN
1,-1.5419,72.276,1,-0.38449,37.066,12,7.6171,0.22218,13,5.6704,0.30319,0.18008,0.025718,0.88816,0.89606,0.23705,0.34663,0.56555,0.63049
22,-4.3281,1.0615,4,-2.0616,6.2934,14,5.0199,5.1131,16,3.3523,0.011109,0.81434,0.34178,0.91094,0.79536,0.3644,1.2274,0.56451,1.233
14,-4.4093,0.31536,8,-2.0121,0.8498,15,4.8923,0.25763,16,2.6011,0.19967,0.85797,0.78903,0.91648,0.87897,0.42545,0.60741,0.54951,0.84354
25,-3.2813,5.8106,21,-1.9853,1.5885,12,4.9565,0.19667,14,4.3672,0.036345,0.79777,0.63103,0.85506,0.80576,0.31456,0.56301,0.654,1.0012
8,-4.9676,5.0442,13,-3.8335,0.27028,14,7.3406,7.6851,15,5.0437,5.2768,0.89965,0.94855,0.896,0.91229,0.44736,0.23722,0.60823,0.70383
24,-2.6594,0.70438,1,-1.781,2.4308,14,3.1238,0.032368,17,1.8125,0.0987,0.71059,0.66017,0.90628,0.79124,0.44885,0.87043,0.56722,1.2861
10,-5.5345,5.3174,1,-0.093617,0.095538,14,7.57,8.0314,1,0,0,0.91487,0.51947,0.85948,NaN,0.37925,2.4706,0.71788,NaN
12,-3.7928,2.1272,12,-2.9244,0.45153,15,6.0465,6.3576,16,2.9112,0.083805,0.66439,0.90499,0.86517,0.89572,0.75734,0.33976,0.74351,0.8099
1,-4.4978,84.572,12,-2.447,35.531,14,9.2785,0.094125,16,7.166,0.17726,0.70399,0.85569,0.88535,0.92823,0.16476,0.16698,0.6348,0.66251
8,-4.4402,22.682,7,-4.0781,8.2051,14,7.7209,0.13175,16,4.0115,0.10777,0.80555,0.78966,0.89315,0.9103,0.35555,0.50336,0.60839,0.74647
10,-6.6218,6.762,1,-0.73016,0.4388,14,8.1317,8.418,1,0,0,0.88033,0.72388,0.87502,NaN,0.45465,1.2232,0.67783,NaN
17,-2.8059,1.3371,9,-2.1408,1.0332,13,5.5099,5.8151,15,2.9961,0.16098,0.65881,0.84347,0.88079,0.77458,0.65095,0.48443,0.62224,1.1547
1,-0.86778,32.434,1,-0.032438,0.026988,14,9.0657,0.16347,1,0,0,0.22549,0.35314,0.85352,NaN,0.25432,3.771,0.72838,NaN
25,-3.0094,3.0352,10,-2.1137,2.5918,15,5.7321,0.25471,18,3.1523,0.095836,0.72475,0.76784,0.88792,0.70578,0.42239,0.54709,0.64925,1.8073
14,-4.2082,0.40199,8,-2.0758,0.65275,16,4.2253,0.058227,18,1.5543,0.031359,0.89264,0.85467,0.91292,0.87343,0.36175,0.49204,0.60536,1.0813
1,-4.8798,55.929,1,-0.86892,0.8814,13,8.0656,0.49747,1,0,0,0.5533,0.7608,0.86611,NaN,0.34416,0.97505,0.64881,NaN
13,-4.7008,1.8014,14,-4.1436,1.0043,15,6.6495,0.35253,14,3.7877,3.8324,0.91214,0.94057,0.9235,0.90429,0.32581,0.24226,0.52381,0.68935
19,-4.6233,2.5477,8,-1.9442,3.5221,15,5.3881,0.28248,16,3.8192,0.094084,0.8379,0.55001,0.91426,0.82556,0.36849,0.88559,0.55751,1.0953
22,-1.7462,1.4713,1,-0.90499,0.022557,12,6.3913,0.29433,1,0,0,0.74693,0.78291,0.82902,NaN,0.4563,0.89928,0.71992,NaN
5,-4.0807,0.08278,1,-0.078785,0.085855,14,8.6354,0.29883,1,0,0,0.89353,0.51864,0.85013,NaN,0.52127,2.4058,0.73322,NaN
6,-3.3035,1.1659,6,-2.4871,2.4758,14,5.5202,5.7111,15,4.2282,0.18067,0.76724,0.92209,0.91039,0.8974,0.74726,0.39786,0.56281,0.7297
1,-2.2078,109.18,1,-2.329,71.753,12,9.0103,0.42457,13,7.9351,0.28267,0.26949,0.52686,0.88101,0.89877,0.17392,0.15612,0.5824,0.62703
4,-1.9019,71.719,25,-0.31759,25.079,12,7.9647,0.2302,14,6.6091,0.45997,0.42484,0.028571,0.88015,0.85826,0.18387,0.67062,0.58817,0.7979
17,-3.8925,0.37043,4,-1.5149,0.40495,13,6.359,0.37532,1,0,0,0.82247,0.81576,0.85675,NaN,0.43382,0.66466,0.67541,NaN
13,-5.8516,0.39016,6,-2.1383,1.9416,15,6.1678,6.3414,17,2.8393,0.159,0.89202,0.54455,0.89307,0.8925,0.37805,1.0654,0.65864,0.86747
12,-5.842,6.5892,14,-4.9501,0.26481,14,6.8549,7.3063,14,5.4705,5.7587,0.91127,0.94484,0.90698,0.88838,0.31256,0.23713,0.5675,0.73271
3,-1.1369,0.11944,2,-0.53727,0.54835,14,7.5806,0.32168,15,6.0663,0.065349,0.69576,0.88495,0.89195,0.91084,1.0734,0.59357,0.60585,0.69162
14,-5.933,0.20927,3,-1.892,1.3629,16,6.7595,0.30162,17,2.7301,0.03105,0.88535,0.42041,0.88453,0.80299,0.37771,1.5504,0.69621,1.3023
12,-4.9254,1.8419,4,-1.2911,0.11973,14,5.9452,6.1991,1,0,0,0.8548,0.80987,0.87014,NaN,0.4486,0.70326,0.69081,NaN
11,-4.4789,0.34511,2,-1.5601,0.30956,14,5.7328,5.8841,1,0,0,0.81852,0.79247,0.88683,NaN,0.55126,0.79341,0.64295,NaN
1,-1.9831,48.986,1,-2.0067,30.226,14,8.1768,0.22017,14,5.4658,5.7858,0.40979,0.57654,0.89763,0.86716,0.24001,0.2625,0.5916,0.8062
1,-0.99117,76.288,1,-1.9201,50.599,12,8.5705,0.3428,13,7.4939,0.071019,0.22716,0.43212,0.88124,0.90691,0.1278,0.21727,0.58308,0.60687
20,-4.8606,1.2089,15,-1.5054,0.99612,14,5.8177,0.20581,15,3.4925,3.7171,0.83595,0.50003,0.89584,0.80901,0.36536,0.89431,0.59526,1.0885
21,-4.102,0.95232,22,-0.86733,0.59904,14,5.4951,5.581,15,2.9393,3.0882,0.79156,0.17797,0.90773,0.85533,0.40757,1.5198,0.57627,0.93052
14,-5.8756,5.3368,12,-1.6511,0.25521,15,5.0817,5.181,16,3.2203,0.019413,0.92553,0.39566,0.92664,0.91118,0.30255,1.296,0.53768,0.75696
13,-4.5282,4.0844,14,-3.1032,3.1341,16,6.9664,0.29897,16,3.3219,0.025739,0.88146,0.92411,0.88928,0.92993,0.40714,0.28323,0.68055,0.66448
4,-1.8169,1.8787,1,-0.15122,0.055398,14,6.7011,0.29337,1,0,0,0.89131,0.68645,0.84289,NaN,0.556,1.4531,0.7511,NaN
8,-1.4252,55.99,1,-0.68894,0.56627,13,8.6242,0.46744,1,0,0,0.32924,0.73286,0.86153,NaN,0.2542,1.1131,0.66332,NaN
15,-4.2526,1.3598,6,-1.2502,0.071324,15,6.699,0.21217,1,0,0,0.84562,0.80972,0.88888,NaN,0.42033,0.65154,0.65003,NaN
7,-2.5791,2.4479,2,-1.8154,1.8166,14,8.6626,0.18682,15,7.1635,0.1456,0.90364,0.94611,0.89763,0.90633,0.4613,0.39495,0.59291,0.70552
25,-2.0516,1.4811,4,-1.5233,2.482,12,4.3159,4.4671,14,2.5361,0.048727,0.68583,0.64962,0.87698,0.77037,0.44605,0.79981,0.60688,1.1057
15,-5.1099,0.11827,14,-4.7084,0.28625,15,5.2427,0.035264,15,3.5632,0.15466,0.94176,0.96111,0.91196,0.88157,0.25169,0.19727,0.57806,0.79056
1,-2.5845,51.123,1,-0.68173,0.011355,14,6.4179,0.10568,1,0,0,0.47007,0.76447,0.86501,NaN,0.25821,0.95032,0.69504,NaN
7,-5.4423,0.77042,1,-0.56739,0.40389,14,8.6283,0.18466,1,0,0,0.88071,0.73634,0.85912,NaN,0.49908,1.1425,0.71102,NaN
7,-1.5401,1.5911,1,-0.4693,0.34649,14,7.3042,0.23671,1,0,0,0.81828,0.74471,0.84801,NaN,0.65599,1.1084,0.73997,NaN
5,-0.97443,0.94566,1,-0.13101,0.0075468,14,8.0847,0.23,1,0,0,0.76102,0.56034,0.85444,NaN,0.86277,2.1462,0.72258,NaN
8,-2.7369,1.4653,4,-0.46552,0.051918,14,3.5643,3.7791,16,2.7577,0.13206,0.87465,0.35512,0.90825,0.82693,0.46425,1.948,0.56444,1.0672
1,-1.4286,79.823,1,-1.017,64.141,13,9.5151,0.24377,13,7.0894,7.0509,0.33132,0.2942,0.89132,0.89051,0.1337,0.13107,0.5837,0.69095
16,-4.286,0.82579,9,-1.6782,1.7074,15,3.9181,0.037001,1,0,0,0.88544,0.86973,0.89547,NaN,0.34538,0.46596,0.63482,NaN
10,-2.1404,16.654,10,-2.2637,8.2797,14,5.9662,0.18592,14,3.6495,0.14344,0.45276,0.84018,0.9017,0.90427,0.64741,0.34095,0.57739,0.65077
13,-5.1157,0.61794,3,-0.71124,0.16644,14,6.404,6.451,1,0,0,0.8916,0.75956,0.88404,NaN,0.37662,0.8267,0.65682,NaN
6,-2.1087,9.8813,5,-1.5911,1.8671,13,4.1234,4.1151,17,2.3143,0.15711,0.45,0.85123,0.88511,0.87125,0.83312,0.47958,0.62165,0.94845
1,-4.0273,77.725,3,-2.0806,14.239,14,5.4972,5.7616,18,4.3431,0.18692,0.61338,0.46119,0.89155,0.90668,0.19723,0.62708,0.62237,0.88215
20,-3.4982,0.33557,16,-3.2772,0.27976,15,5.1516,0.032361,15,3.2892,3.4347,0.83799,0.7793,0.93239,0.93327,0.36655,0.48058,0.50108,0.60786
7,-4.7453,30.358,6,-1.2101,0.13113,13,7.1443,7.1118,1,0,0,0.68377,0.79602,0.86665,NaN,0.43907,0.67411,0.67743,NaN
12,-4.1571,1.7657,4,-1.7357,0.20429,14,4.7365,5.0288,1,0,0,0.8299,0.82322,0.87469,NaN,0.48992,0.669,0.67179,NaN
12,-4.6017,0.68843,5,-1.5273,0.58987,16,5.2296,0.24298,18,1.9588,0.080198,0.86764,0.68774,0.90782,0.86561,0.43639,0.88617,0.61339,1.0867
13,-3.824,3.5688,1,-1.1788,0.22422,15,5.4276,0.15907,1,0,0,0.83292,0.7933,0.87935,NaN,0.49554,0.82998,0.68174,NaN
9,-2.6193,0.94543,1,-0.43452,0.34314,14,4.1357,0.012269,1,0,0,0.85665,0.72061,0.87071,NaN,0.49734,1.1597,0.68177,NaN
8,-4.2073,29.447,1,-1.9513,10.82,14,5.4156,0.018759,15,3.8915,0.10381,0.80547,0.5728,0.91649,0.90438,0.30409,0.55039,0.53396,0.71019
11,-3.5674,0.15319,2,-1.2201,0.1786,15,6.1245,0.21126,1,0,0,0.75823,0.743,0.89506,NaN,0.664,0.92435,0.62867,NaN
12,-2.9814,2.361,10,-1.4228,0.23836,14,3.7435,3.8147,1,0,0,0.80225,0.84192,0.88941,NaN,0.51564,0.48923,0.6365,NaN
1,-2.2495,55.206,1,-0.80834,0.77186,12,8.2992,8.2769,1,0,0,0.27822,0.77012,0.85756,NaN,0.324,0.96703,0.66807,NaN
8,-4.1026,3.8398,1,-0.065329,0.066111,14,7.9149,0.027906,1,0,0,0.8633,0.41186,0.86152,NaN,0.53988,3.0806,0.70919,NaN
10,-2.6865,2.4945,1,-0.41697,0.42334,14,5.7392,0.071025,1,0,0,0.85679,0.75014,0.85669,NaN,0.51056,1.0033,0.72081,NaN
5,-2.0558,28.911,11,-2.4898,4.2194,13,6.7401,6.8226,17,2.6319,0.087329,0.30362,0.89182,0.87975,0.80738,0.56636,0.32082,0.63475,1.2524
12,-5.1736,1.1313,13,-4.1944,0.6758,15,6.0489,0.28367,14,3.4843,3.562,0.91622,0.94315,0.9102,0.87353,0.33512,0.24776,0.57332,0.80111
9,-3.6669,3.4142,1,-0.94626,0.15134,14,5.2152,5.5399,1,0,0,0.90517,0.80905,0.85491,NaN,0.4216,0.79692,0.73105,NaN
14,-6.5524,5.8186,14,-5.1853,0.66275,15,6.5444,0.3496,15,4.9965,0.16303,0.91306,0.89531,0.90603,0.8905,0.29757,0.33319,0.58601,0.76248
1,-1.8168,33.152,1,-0.64846,0.045156,11,6.7388,6.588,1,0,0,0.38067,0.76073,0.84541,NaN,0.33257,0.94491,0.67162,NaN
23,-2.4873,0.16353,2,-1.4287,0.29791,13,5.5027,5.8378,1,0,0,0.71349,0.80971,0.85401,NaN,0.46975,0.74965,0.69798,NaN
1,-0.077449,42.022,1,-0.024593,0.019864,13,9.0305,9.4655,1,0,0,0.0028097,0.34521,0.85611,NaN,0.19134,3.8797,0.69515,NaN
8,-1.7517,0.053204,1,-0.31765,0.24439,14,3.2021,3.3726,1,0,0,0.83016,0.69915,0.85863,NaN,0.60075,1.2296,0.72258,NaN
1,-2.048,42.966,1,-1.404,22.635,14,8.2185,0.31717,15,5.586,0.071808,0.36053,0.65324,0.88429,0.9101,0.30769,0.21096,0.63067,0.69367
1,-1.3529,65.293,1,-1.3355,0.1331,13,9.377,0.23529,1,0,0,0.2024,0.80109,0.86136,NaN,0.21456,0.83207,0.67077,NaN
1,-2.5044,71.722,1,-1.9727,17.315,12,7.0396,7.0378,16,5.3328,0.31308,0.31641,0.40133,0.87912,0.90569,0.25738,0.5694,0.6074,0.74543
25,-1.1292,114.28,1,-4.0628,79.719,11,8.0522,0.16976,12,7.6463,0.31433,0.26614,0.61045,0.87676,0.89423,0.175,0.19593,0.57302,0.60118
12,-2.2803,0.74088,3,-0.88353,0.097373,13,3.1764,3.2631,1,0,0,0.81086,0.82927,0.85644,NaN,0.52867,0.68642,0.69924,NaN
21,-3.0412,2.366,1,-1.0497,2.1155,14,4.4608,0.12119,17,2.7017,0.13989,0.79164,0.2653,0.89072,0.73932,0.42066,1.77,0.61355,1.4912
13,-4.4026,8.4444,12,-3.9102,4.4826,14,4.8046,5.0675,15,4.1104,0.090486,0.8184,0.83074,0.90284,0.87355,0.42469,0.42678,0.58387,0.8339
25,-2.8277,0.054373,2,-1.1003,0.14949,12,3.7166,3.6778,1,0,0,0.74794,0.78212,0.85959,NaN,0.39717,0.83184,0.66411,NaN
1,-1.94,35.129,1,-1.3413,0.041933,11,5.1628,5.2645,1,0,0,0.30476,0.82922,0.84681,NaN,0.39641,0.77353,0.66035,NaN
15,-5.2119,4.4145,1,-0.83283,0.62844,15,6.0686,0.32446,1,0,0,0.91499,0.76834,0.87435,NaN,0.31459,1.0341,0.6898,NaN
4,-4.2823,61.553,10,-2.0964,28.419,13,5.9641,6.2459,15,5.0247,0.18263,0.72155,0.47111,0.90052,0.92512,0.22173,0.44236,0.56373,0.6169
4,-4.9373,36.708,6,-3.0439,12.455,13,8.0623,8.5242,13,4.0165,4.0885,0.58881,0.75269,0.88262,0.86246,0.47671,0.44562,0.6164,0.77752
6,-3.4048,0.53122,1,-0.4359,0.22359,14,7.9747,0.066843,1,0,0,0.83254,0.65877,0.86767,NaN,0.63144,1.4688,0.6894,NaN
14,-5.652,0.34602,14,-5.1837,4.4253,15,6.2381,6.4548,16,3.9792,0.18432,0.91714,0.95901,0.92036,0.92798,0.31464,0.20741,0.55826,0.65075
12,-4.7646,5.0509,2,-0.65376,0.12818,15,6.8824,0.3105,1,0,0,0.78531,0.70554,0.8672,NaN,0.52751,1.0022,0.71486,NaN
25,-2.0257,6.1435,1,-0.021883,0.017624,13,6.9885,0.37168,1,0,0,0.55481,0.31072,0.8371,NaN,0.52671,4.2001,0.73017,NaN
7,-3.0973,0.34277,2,-1.3692,0.27803,14,5.1197,5.3986,1,0,0,0.81783,0.81162,0.87238,NaN,0.64352,0.74606,0.6808,NaN
14,-4.6941,0.38003,7,-1.6023,0.18209,14,4.646,0.14318,1,0,0,0.87183,0.84602,0.87338,NaN,0.40055,0.54544,0.66594,NaN
1,-1.5638,40.672,1,-0.833,0.83801,14,5.4272,0.024989,1,0,0,0.3214,0.76856,0.86601,NaN,0.27751,0.95662,0.69548,NaN
11,-1.9377,0.44882,10,-1.3929,0.072888,15,3.3367,0.16707,16,1.8406,0.015808,0.84707,0.9137,0.91556,0.81596,0.48778,0.35216,0.5535,1.1487
12,-5.6026,0.08031,14,-3.956,3.5508,15,8.9256,0.040919,16,3.8166,0.15883,0.82028,0.76176,0.90282,0.91687,0.53145,0.55865,0.61102,0.70639
9,-2.7256,0.30786,2,-0.79758,0.20053,14,4.7213,0.044038,1,0,0,0.87074,0.79131,0.86193,NaN,0.48579,0.78542,0.70625,NaN
1,-1.5452,43.411,25,-0.062463,24.66,14,10.057,0.51544,15,5.2364,0.30765,0.37182,0.015569,0.89517,0.91327,0.2316,0.22684,0.59352,0.6572
11,-3.3574,1.0216,2,-1.2667,0.28111,14,4.2385,4.5036,1,0,0,0.83799,0.80994,0.87377,NaN,0.50019,0.74652,0.67439,NaN
1,-0.73441,144.53,1,-3.1984,74.522,13,10.704,0.53971,14,8.593,9.0235,0.041284,0.44936,0.88865,0.92004,0.13365,0.23391,0.58648,0.61032
1,-1.2451,124.12,3,-0.74712,0.12561,12,9.6008,9.5592,1,0,0,0.05305,0.76589,0.8617,NaN,0.22797,0.82497,0.65707,NaN
1,-1.6474,43.152,1,-0.48152,0.24214,13,9.2489,0.053939,1,0,0,0.33479,0.73652,0.85664,NaN,0.26751,1.225,0.68877,NaN
24,-1.565,1.3095,17,-1.3766,1.1793,12,6.1851,6.3624,12,4.7656,0.067124,0.72311,0.83801,0.88516,0.86116,0.44646,0.38793,0.58479,0.71036
14,-5.2801,5.2263,7,-1.3696,1.2935,16,7.3124,0.40242,17,2.6017,0.063993,0.92471,0.39512,0.90716,0.90465,0.30182,1.3924,0.61295,0.84064
12,-5.2858,5.3689,1,-1.0465,1.0969,14,5.8964,6.0212,1,0,0,0.92229,0.83179,0.85671,NaN,0.33078,0.77426,0.73761,NaN
25,-2.1331,2.4992,20,-1.3638,0.014659,12,6.634,0.054263,12,5.6839,0.088701,0.65275,0.76239,0.8698,0.85706,0.46963,0.42425,0.62076,0.722
6,-3.5908,2.6917,8,-2.3989,2.3505,14,6.7553,0.37137,14,4.796,5.0445,0.94788,0.928,0.88913,0.88072,0.29641,0.35132,0.61154,0.76111
12,-4.4927,0.74212,13,-0.97412,0.06031,15,4.9839,0.079445,16,3.0969,0.13836,0.91516,0.26278,0.92504,0.87843,0.33956,1.7075,0.52729,0.8703
20,-2.4777,8.4962,5,-2.2709,1.5117,14,3.5374,0.026817,16,2.3731,2.4948,0.58465,0.84428,0.90368,0.78803,0.56858,0.5369,0.57651,1.2938
10,-3.9734,0.71404,1,-0.88452,0.10252,15,7.0989,0.22198,1,0,0,0.71623,0.68977,0.87297,NaN,0.75575,1.1145,0.70144,NaN
1,-0.80768,46.595,25,-0.46579,11.841,14,5.2162,0.11843,15,4.3751,0.13383,0.26921,0.1929,0.89014,0.8926,0.15042,0.48404,0.61652,0.75539
10,-4.3694,0.42143,3,-1.5086,0.17872,14,5.7656,6.0574,1,0,0,0.8655,0.82289,0.87014,NaN,0.47875,0.70045,0.68868,NaN
1,-2.0504,61.896,3,-1.237,0.10838,11,6.2169,6.1902,1,0,0,0.23444,0.80701,0.84879,NaN,0.30167,0.74381,0.65962,NaN
1,-3.7674,112.46,1,-0.63273,0.43236,14,10.147,0.52126,1,0,0,0.33968,0.72481,0.86688,NaN,0.23514,1.1875,0.67962,NaN
14,-5.1862,0.55866,11,-2.9827,0.61642,15,4.2239,4.4775,18,3.1193,0.16585,0.93188,0.90227,0.88885,0.78961,0.28167,0.35619,0.66344,1.3996
10,-4.4718,0.43824,1,-0.65641,0.47901,14,5.1339,5.4695,1,0,0,0.91215,0.76746,0.85969,NaN,0.37682,1.045,0.71603,NaN
20,-4.0469,3.1552,8,-1.6342,0.11592,15,5.7476,0.057901,1,0,0,0.84634,0.84191,0.89318,NaN,0.36387,0.53612,0.64236,NaN
14,-5.1095,4.4701,16,-4.0266,3.937,15,6.5346,0.12751,15,3.419,3.6439,0.94543,0.95371,0.91205,0.90858,0.25712,0.20123,0.5742,0.7099
9,-5.307,5.3981,1,-0.16847,0.015462,14,8.7901,0.12959,1,0,0,0.89062,0.56473,0.85935,NaN,0.45068,2.0977,0.7123,NaN
1,-0.38644,72.813,24,-0.38303,40.691,14,9.8352,0.55782,14,7.683,7.8673,0.057066,0.13717,0.88622,0.89914,0.11767,0.22753,0.62007,0.7044
